공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01558717,2026-06-09,대전광역시 중구,2026년 가로녹지 유지관리 공사,남도조경,52868000,90.334,
R26BK01558510,2026-06-09,경상북도 울진군,바다마을 살아보기 복합공간 조성사업 공사(건축) [타절 잔여분],주식회사 수오종합건설,1930130000,89.396,
R26BK01548771,2026-06-09,충청남도교육청 서야고등학교,서야고 체육관 수선 전기공사,주식회사 대진,54273823,89.946,
R26BK01554838,2026-06-09,과학기술정보통신부 우정사업본부 서울지방우정청,2026년 냉난방기 설치 및 교체공사,주식회사 미래이엔엠,133405100,89.998,
R26BK01557534,2026-06-09,서울특별시 강서구,개화근린공원 등 2개소 공원등 개선공사,창희파워 주식회사,81810290,90.393,
R26BK01557719,2026-06-09,부산광역시 금정구,범어사역 일원 보도정비공사,(주)다인산업개발,74845860,90.357,
R26BK01558005,2026-06-09,서울특별시 마포구,한서공영주차장 리모델링 공사(전기소방),대호방재(주),267216878,90.365,
R26BK01556131,2026-06-09,경기도 남양주시 도로관리사업소,지하차도 조명 개선을 통한 도로 환경 조성 사업,대동종합전설 주식회사,127537905,90.674,
R26BK01554143,2026-06-09,인천광역시 종합건설본부,2026년 송도고가교 내진보강공사,대호이엔씨(주),521815900,90.413,
R26BK01556882,2026-06-09,전북특별자치도교육청 전북특별자치도전주교육지원청,전주진북초 본관동 화장실 리모델링공사,유한회사 한영토건,165693900,90.396,
R26BK01553979,2026-06-09,울산광역시 울주군,청량 개곡 진곡만주길 사면정비공사,케이건설 주식회사,102161000,90.806,
R26BK01551702,2026-06-09,서울특별시,2026년 잔디광장 정비공사,비티엠써비스(주),396917860,90.414,
R26BK01556605,2026-06-09,충청북도 청주시 흥덕구,복대동 3158번지 일원 보도정비공사,(주)세주건설,31549100,90.324,
R26BK01557423,2026-06-09,경상북도 문경시 상하수도사업소,문경시 맨홀 추락방지시설 설치공사(모전 중점관리구역),청호건설 주식회사,147040150,90.409,
R26BK01555936,2026-06-09,대구광역시 군위군,이지1리 대방골 세천정비공사,(주)덕진건설,92462090,90.354,
R26BK01557606,2026-06-09,경상북도 문경시 상하수도사업소,호계면 별암리 전원마을 하수관로 확장공사(총괄),주식회사 태산,104740593,90.412,
R26BK01554679,2026-06-09,대전광역시 동구,생활안전 방범용 CCTV 설치공사,합자회사 보광전기,332645104,96.532,
R26BK01558659,2026-06-09,강원특별자치도 강릉시,주문진좌판풍물시장 해수펌프시설 교체공사,주식회사가나,69298700,90.638,
R26BK01566283,2026-06-08,한국농어촌공사 경남지역본부 창원지사,신촌1배수장 외 3개소 농업생산기반시설물 전기설비 보수공사,해인전기,6050000,89.285,
R26BK01552939,2026-06-09,충청남도 서천군,장항 워케이션 조성사업(소방),한국메가와트 주식회사,100086867,90.482,
R26BK01555990,2026-06-09,경상남도 함안군,영동병원 쾌적한 응급의료 환경조성 사업(건축및기계),정인건설 주식회사,297115100,90.26,328643000
R26BK01551548,2026-06-09,연천한돈영농조합법인,2026년 공동자원화사업 개보수 지원사업,주식회사 애호산업,122271998,89.746,
R26BK01566996,2026-06-08,강원특별자치도 원주시 농업기술센터,귀래면 귀래리 800번지 일원 수로 정비공사,동원건설주식회사,31299300,90.0,
R26BK01567050,2026-06-08,한국농어촌공사 충남지역본부 홍성지사,갈산지구 재해복구공사,(주)진광토건,19500000,89.894,
R26BK01567142,2026-06-09,한국농어촌공사 강원지역본부,2026년 홍천군 농업용 공공관정 유지보수공사,청정지하수,19610000,96.0,
R26BK01558883,2026-06-09,영월군산림조합,2026년 조림지가꾸기사업(풀베기) 3권역 1공구 소액수의견적 제출 공고,주식회사 숲과함께,106972900,90.161,
R26BK01555938,2026-06-09,대구광역시 군위군,동부~용대간 도로건설 가로등 설치공사,주식회사 현대솔라원,120480340,90.392,
R26BK01555945,2026-06-09,대구광역시 군위군,금매1지구 남천 하도정비공사,(주)예전건설,175970000,90.219,
R26BK01558587,2026-06-09,충청북도 충주시,봉천지구시군수리시설개보수사업,네오디앤씨(주),211241660,90.52,
R26BK01552449,2026-06-09,조달청 대구지방조달청,현풍지구 배수개선사업 전기공사,주식회사 도이전기,934119265,90.39,
R26BK01558715,2026-06-09,전남광주통합특별시 나주시,나주배박물관 시설물 설치 및 보수공사,(주)이레종합건설,177241970,90.435,
R26BK01543650,2026-06-09,제주특별자치도,다목적 산불감시초소(다랑쉬오름) 설치사업,서원조경(주),70061000,90.318,
R26BK01551973,2026-06-09,경기도교육청 경기도화성오산교육지원청,청계중 교사동 옥상 방수공사 제한경쟁 입찰공고,주식회사 용진건설,384457400,90.322,
R26BK01558638,2026-06-09,강원특별자치도 강릉시,2026년 문어 서식산란장 조성사업,경진건설 주식회사,148114776,91.407,
R26BK01558150,2026-06-09,충청북도 도로관리사업소 남부지소,지방도505호선 영동 내룡교 교량보수공사,(주)신흥,65411000,90.67,
R26BK01563766,2026-06-08,한국농어촌공사 전남지역본부 영암지사,도갑2관정 수중모터펌프 교체공사,국제기전,13640000,91.988,
R26BK01558754,2026-06-09,전남광주통합특별시 종합건설본부,송정1교 보수공사,주식회사 서안토건,370598730,90.397,
R26BK01567356,2026-06-09,한국농어촌공사 경북지역본부 성주지사,월곡저수지 외 3개소 입간판 정비 및 휀스 설치공사,주식회사삼화기업,19312000,88.001,
R26BK01556159,2026-06-09,전남광주통합특별시 영광군,불갑 운제천 재해복구사업,유한회사 다온,55253592,90.153,
R26BK01558326,2026-06-09,충청남도 서산시,"바이오가스화시설 대수선(소화액 탈수기 #A, B 오버홀)",주식회사 동우이엔지,49400312,90.336,
R26BK01551669,2026-06-09,충청남도 천안시 맑은물사업본부,병천공공하수처리시설 1단계 총인처리시설 개량사업(전기),주식회사 파이콤이엔씨,151873860,90.362,
R26BK01557135,2026-06-09,경상남도 통영시,"남구마을 특산물 가공시설 설치공사(건축, 기계)",거산중기(주),377060000,90.558,
R26BK01554061,2026-06-09,강원특별자치도교육청 강원특별자치도원주교육지원청,원주금융회계고 기숙사 소방시설(스프링클러) 소방공사 입찰공고,도강방재 주식회사,215697520,90.327,
R26BK01554696,2026-06-09,강원특별자치도 산림과학연구원 동부지원,2026년 도유림 조림지가꾸기(풀베기) 사업(태백1차) 소액수의견적 제출 안내 공고,푸른임업 주식회사,47188000,89.887,52704000
R26BK01557128,2026-06-09,전북특별자치도 김제시,만경읍 몽산리 기계화경작로 확포장사업,보광건설주식회사,43747000,90.226,
R26BK01554481,2026-06-09,충청북도교육청 충청북도청주교육지원청,창신유치원 옥상방수공사 수의계약 안내공고,주식회사 온누리건설,27453494,90.207,
R26BK01558641,2026-06-09,충청남도 부여군,2026년 임도 보수사업,부여산림 주식회사,30531300,90.543,
R26BK01558617,2026-06-09,강원특별자치도 강릉시,2026년 강릉시 일원 차선도색공사(강변로),주식회사 제이아이,95682777,90.655,
R26BK01558529,2026-06-09,강원특별자치도교육청 강원특별자치도횡성교육지원청 대동여자중학교,대동여중 인조잔디 조성공사,(합)천년건설,181426000,90.537,
R26BK01546961,2026-06-09,경상북도 영천시,청통 계지2리 암반관정 설치공사,가산개발 주식회사,50843000,90.249,
R26BK01558171,2026-06-09,경기도교육청 경기도포천교육지원청,포천4 교직원 공동사택 신축 통신공사,두리통신건설(주),168792500,90.476,
R26BK01558651,2026-06-09,강원특별자치도 강릉시,지방하천(신왕천 일원) 유지보수사업,선정건설 주식회사,83402000,90.385,
R26BK01541260,2026-06-04,충남향림자립생활관,충남향림자립생활관 소방설비교체공사 ☞ 간이스프링클러 팩케이지(분리형) 6대 교체공사 (3층건물 2개동),수호전기통신(주),25143330,87.745,
R26BK01557946,2026-06-09,경기도 가평군,십이탄천 개선(재해)복구사업(2공구),태영건설 주식회사,4937575800,88.616,
R26BK01552695,2026-06-09,부산광역시 사상구,모라역교차로~신모라교차로 휠체어전용도로 설치공사,백연건설 주식회사,210456000,90.337,
R26BK01556579,2026-06-09,경상북도 영양군,2026년 생태하천복원사업지 풀베기 사업,주식회사 대양개발,53728400,90.699,
R26BK01557898,2026-06-09,강원특별자치도 철원군,"2026년 가로수 주요해충 방제사업(철원, 동송)",주식회사 청하나무종합병원,119959000,90.769,133000000
R26BK01554163,2026-06-09,대구공공시설관리공단,교통사고 예방 주요 간선도로(고모로 등 5개소) 조도개선 공사,삼아건설(주),104936600,90.016,
R26BK01549785,2026-06-09,부산광역시교육청 부산광역시동래교육지원청,충렬중학교 외부환경개선공사,주식회사 서룡건설,104768884,90.486,
R26BK01554212,2026-06-09,부산광역시 기장군,일광 화전마을~동부산 농협 연결도로 개설공사,주식회사 성래종합건설,512192390,90.36,
R26BK01552853,2026-06-09,경기도 부천시 소사구,2026년 2차 소사구 서측 도로 및 도로시설물 정비공사(단가),드림네트웍스 주식회사,175273740,90.445,
R26BK01553220,2026-06-09,경기도교육청 경기도화성오산교육지원청,안화고 외 1교(안화중) 유무선 네트워크 개선 정보통신공사,주식회사 한미,270240000,90.383,
R26BK01566827,2026-06-08,경기도 이천시,이천시 시내권 불량맨홀 긴급 보수공사,(주)보명이엔지,44630100,90.0,
R26BK01566433,2026-06-09,한솔제지(주),2026년 탄소중립 설비투자 프로젝트 경매사업(1차)_최적운전 자동제어시스템 도입(스팀유량계 전기공사),(주)명성전력,3700000,100.0,
R26BK01554853,2026-06-09,대구광역시 북구,소하천 하상 준설 공사,거성건설산업 주식회사,188652200,90.256,
R26BK01551204,2026-06-09,충청남도교육청 충청남도예산교육지원청,신례원초등학교 진입로 포장 및 배수로 보수 공사,주식회사 거승건설,108203971,90.31,
R26BK01558220,2026-06-09,서울특별시 광진구,2026년 광장동 생활체육시설 조성 공사,키움건설 주식회사,860766130,90.357,
R26BK01558687,2026-06-09,충청북도 보은군,봉비리 마을안길 정비공사,(주)삼주건설,64897800,90.475,
R26BK01552629,2026-06-09,경기도 안산시,부곡동 537번지 노외주차장 고도화사업 정보통신공사,(주)금천정보기술,124338654,90.45,
R26BK01568420,2026-06-09,산림청 서부지방산림청 함양국유림관리소,2026년 사방댐 준설사업,하동군산림조합,23840000,88.002,
R26BK01557174,2026-06-09,충청남도 아산시,"2026년 아산 외암마을 민속관, 건재고택 배수로 정비공사",상모건설 주식회사,63476600,90.238,
R26BK01557131,2026-06-09,경상남도 거제시,방답마을 외 4개소 하수처리구역 내 하수관로 정비공사,주식회사 미래환경산업,70478000,91.032,
R26BK01523381,2026-06-09,아시아드컨트리클럽（주）,"아시아드CC 스타트 라운지 신축공사(건축,기계,토목,조경)",주식회사 협성,2718980000,89.447,
R26BK01552397,2026-06-09,경기도교육청 경기도고양교육지원청,[2권역]학교 유무선 네트워크 개선 3-2차 정보통신공사,주식회사 디비전기통신,285799699,90.388,
R26BK01558736,2026-06-09,전남광주통합특별시 나주시,나주시 동부노인복지관 본관 리모델링 공사,청운이앤씨 주식회사,162223080,90.35,
R26BK01558747,2026-06-09,전남광주통합특별시 나주시 농업기술센터,[민간입찰대행]2026년 딸기 우량묘 자가 생산시설 확대 보급 시범사업,(주)영하우징,122563242,89.908,
R26BK01557305,2026-06-09,충청북도 청주시 상당구,구룡1리 178번지 공한지 주차장 포장공사,에스산업개발 주식회사,20255020,90.341,
R26BK01556771,2026-06-09,경상북도 영양군,2026년 영양에코둥지 예초사업,주식회사 렉스온,38249290,90.457,
R26BK01558520,2026-06-09,전남광주통합특별시 구례군,시가지 공영주차장 조성사업,유한회사 반야건설,89996579,90.488,
R26BK01558726,2026-06-09,전남광주통합특별시 종합건설본부,첨단대교 보강공사,승덕종합건설주식회사,357630570,90.541,
R26BK01541712,2026-06-09,경기도 용인시 기흥구,터널 경보설비 보수 및 통합관리체계 구축사업,태화정보통신 주식회사,513907314,90.183,
R26BK01529562,2026-06-09,조달청 충북지방조달청,한국교원대학교 함덕당 외부벽돌 방수공사,서경건설(주),698079000,90.31,
R26BK01552502,2026-06-09,경기도교육청 경기도고양교육지원청,[5권역]학교 유무선 네트워크 개선 3-2차 정보통신공사,원일통신(주),352108000,90.371,
R26BK01474743,2026-06-09,조달청 대전지방조달청,국립태안해양유물전시관 개방형 수장고 건립공사(전기),(주)무한전력,1272266000,89.436,
R26BK01556087,2026-06-09,충청북도 청주시,2026 청원생명축제장 경관조성 공사(민간보조입찰대행),(합)신라녹화조경,194636489,90.2,
