공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01489276,2026-05-04,경기도 성남시,분당지역 공원 배수로 준설공사,노딕기술(주),111284000,90.653,
R26BK01488943,2026-05-04,충청북도 음성군,2026년 도시공원 및 녹지 유지관리사업,충북임업 주식회사,47962000,90.509,
R26BK01488801,2026-05-04,서울교통공사,서울대입구역 등 3역 노후 에스컬레이터 교체 건축공사,한일기건주식회사,254033513,90.516,
R26BK01491591,2026-05-04,농업회사법인 주식회사 썬메이트,2026년 시설원예 ICT 융복합 확산(시설보급) 수평스크린 교체,대창비스타 주식회사,140728000,90.184,
R26BK01490281,2026-05-04,전남광주통합특별시 목포시,목포IC 인근 도로포장공사,(주)성민건설,53759204,90.09,
R26BK01478705,2026-05-04,경기도 화성시 비봉면,비봉면행정복지센터 주차장 개선 공사(변경),경인건설(주),99808210,90.172,
R26BK01488391,2026-05-04,부산광역시교육청 부산광역시해운대교육지원청,죽성초등학교 다목적강당 증축 소방공사,주식회사 유림전설,51730840,90.261,
R26BK01489244,2026-05-04,전북특별자치도 완주군,2026년 봉동·이서지구 가로수길 정비사업,주식회사 오아시리스,38811100,90.383,
R26BK01488945,2026-05-04,충청북도 음성군,2026년 근린공원 유지관리사업(1구역),충북임업 주식회사,89933000,90.372,
R26BK01491751,2026-05-04,전남광주통합특별시 장성군,2026년 단전리 느티나무 주변정비사업,주식회사 한들,131144000,90.981,
R26BK01501814,2026-05-04,서울특별시 서울아리수본부 암사아리수정수센터,고도 방호초소 유선전화 케이블 포설공사,(주)미디어밸리렛,48312000,92.783,
R26BK01492046,2026-05-04,경상남도 합천군 농업기술센터,2026년 임도보수사업 （대병유전지구외 3개소）,주식회사 만송,144367100,90.591,159743000
R26BK01489435,2026-05-04,경기도 김포시,보구곶방조제 긴급 보수공사,주식회사 서준종합건설,395028010,90.258,
R26BK01489145,2026-05-04,경상남도 함안군,"2026년 소나무재선충병 피해위험목 제거사업(1권역,단가계약)",주식회사 다인임업,3047000,98.685,
R26BK01490516,2026-05-04,충청북도 제천시,2026년 자녀안심그린숲 조성사업,남한강조경 주식회사,161102300,90.05,
R26BK01486245,2026-05-04,서울교통공사,하계역 노후 에스컬레이터 교체 건축공사,(주)엘스디자인,118456891,90.405,
R26BK01491971,2026-05-04,강원특별자치도 삼척시,도계체육문화센터 외부시설물 정비공사,(합자)성보건설,29406000,90.398,
R26BK01492052,2026-05-04,충청남도 서산시,2026년 시설녹지 관수사업,대호개발 주식회사,39574000,90.029,
R26BK01484959,2026-05-04,서울특별시 성동구,성동장애인종합복지관 노후배관 교체공사(기계),진흥특수산업(주),190799300,90.453,
R26BK01491582,2026-05-04,경상북도 영주시,서천 둔치 장미터널 설치공사,주식회사 현대조경공사,91906191,90.359,
R26BK01490326,2026-05-04,충청북도 음성군,중소하천(구용천) 정비사업,삼정건설 주식회사,76706506,90.443,
R26BK01488024,2026-05-04,경기도 오산시 환경사업소,2026년 우기대비 빗물받이 정비사업 준설 단가공사,주식회사 세광이엔지,100236800,91.407,
R26BK01488010,2026-05-04,전남광주통합특별시 서구 보건소,풍암통합건강센터 설치 리모델링 공사,우림개발산업 주식회사,100714700,90.019,
R26BK01491787,2026-05-04,경상북도 영주시,가흥1동 대부내관정 송배수관로 및 물탱크 설치공사,주식회사 서진건설,24512600,90.754,
R26BK01492015,2026-05-04,강원특별자치도 삼척시,산림목재클러스터 조성사업 편입 건축물 철거공사,주식회사대성,32796400,90.375,
R26BK01490194,2026-05-04,임하댐노인복지관,임하댐노인복지관 옥상 방수 공사,신화이앤씨(주),19689715,90.697,
R26BK01490709,2026-05-04,충청북도 제천시,2026년 중앙2근린공원 재정비사업,(주)대웅건설,83725890,90.176,
R26BK01488696,2026-05-04,경기도 하남시,당정근린공원 파크골프장 조성사업 전기공사,광진전기공사,35146991,90.245,38767000
R26BK01486470,2026-05-04,경기도 양주시,노인복지통합지원센터 리모델링 공사(전기),여주전기공사,213588198,90.457,
R26BK01494232,2026-05-04,국립공원공단 한려해상국립공원동부사무소,2026년 한려해상동부 주차장 정비공사,유한회사 다경,23990000,97.548,
R26BK01491332,2026-05-04,경기도 안성시 농업기술센터,"가공 및 유통지원센터 건립공사(건축, 토목, 기계)",디에스디건설 주식회사,2449659220,89.305,
R26BK01501878,2026-05-04,한국농어촌공사 경북지역본부 영덕.울진지사,창수간선 용수잠관 누수부 보수공사,동산건설 주식회사,8360000,90.086,
R26BK01499047,2026-05-04,서울특별시 중부공원여가센터,2026년 수목 병해충 방제 및 영양공급 사업,중원나무종합병원 주식회사,18000000,90.0,
R26BK01492093,2026-05-04,충청남도 서산시,갈산1통 세천 호우피해 복구사업,재일건설조경주식회사,35744300,90.189,
R26BK01491269,2026-05-04,경기도 파주시,자장리 농로포장 및 구거정비공사,동광건철공업(주),110860474,90.282,
R26BK01485028,2026-05-04,한국공항공사 김포공항,양양공항 외곽경비시스템(CCTV) 부대설비 공사,주식회사 에이치엘건설,175893480,90.291,
R26BK01489332,2026-05-04,대전교통공사,역사 배수펌프실 바닥 방진도장 공사(17개역 18개소),칠천지(주),31766792,89.939,
R26BK01490036,2026-05-04,경기도 연천군,청산면 복합커뮤니티센터 건립 전기공사,주식회사대영이엔씨,437720000,90.346,
R26BK01491097,2026-05-04,경상북도 성주군,대산동 한주종택 화장실 보수공사,주식회사 동헌,35000000,91.331,
R26BK01487873,2026-05-04,울산광역시 울주군,2026년 사방댐 설치사업(상북양등지구),주식회사 풍림,95065000,90.323,
R26BK01490056,2026-05-04,더불어숲직업재활센터,더불어숲 직업재활센터 직업훈련실 및 바닥 타일 개보수 공사,주식회사 대교건설,21790943,89.745,
R26BK01490295,2026-05-04,인천광역시 남동구,2026년도 앵고개로 일원 및 남동구 관내 빗물받이 단면 확장 정비공사 단가계약,트임산업개발 주식회사,89179422,90.237,
R26BK01491932,2026-05-04,전남광주통합특별시 나주시,구진포로 인도 재포장 공사,두현건설 주식회사,34179440,90.543,38230000
R26BK01491987,2026-05-04,전남광주통합특별시 나주시,빛가람동 월정5길 보도블럭 보수사업,주식회사 서함,22472300,90.277,
R26BK01502223,2026-05-04,한국농어촌공사 충남지역본부 논산지사,부적면 감곡리 수로교 보수공사,주식회사 주은건설,19657000,89.529,
R26BK01491832,2026-05-04,대구광역시 달성군,옥포 본리리 산책로 경관조명 설치공사,(주)제림이엔지,90753280,90.348,
R26BK01491544,2026-05-04,경상북도 안동시,이천동(한미골) 암반관정 개발공사,주식회사지연건설,59732720,90.445,66530000
R26BK01489039,2026-05-04,충청남도 예산군,2026년 농촌농업 생활용수 개발사업(광시면 장신2리),광야건설(주),58015900,90.547,
R26BK01472026,2026-05-04,중곡종합사회복지관,중곡종합사회복지관 외벽 리모델링 공사,주식회사 제이엔와이종합건설,205421311,90.106,
R26BK01490663,2026-05-04,강원특별자치도 원주시,호저면 생활체육시설 조성공사(건축),평성건설(주),997049420,89.371,
R26BK01492073,2026-05-04,전남광주통합특별시 해남군,북평 동해 마을안길 정비공사,일해건설주식회사,33411810,90.273,
R26BK01487832,2026-05-04,경상남도 김해시,한림처리구역 오수시설 보수공사,효원플러스 주식회사,250926000,90.633,
R26BK01474186,2026-05-04,고양시장애인종합복지관,고양시장애인종합복지관 공예실 환경개선공사,주식회사 에코트랙,45796720,90.04,
R26BK01489964,2026-05-04,경상북도 안동시,단호샌드파크 관리사무소 신축공사(통신),(주) 태성정보기술,108974220,90.433,
R26BK01490310,2026-05-04,충청북도 음성군 원남면,원남면 마송1리 세천정비사업,(주)영재조경,30981139,90.439,
R26BK01492085,2026-05-04,전남광주통합특별시 해남군,송지 소죽 농로 정비공사,어진건설 (주),25191100,90.195,
R26BK01490711,2026-05-04,경기도 구리시,2026년 2차 구리시 보안등 유지보수공사(단가),주식회사 남양이앤씨,17923440,90.277,
R26BK01502298,2026-05-04,한국농어촌공사 경북지역본부 경주지사,강동지구 국당리 한해대책 양수장 설치공사,주식회사 해성기업,3830000,88.147,
R26BK01491603,2026-05-04,전남광주통합특별시 해남군,노지 스마트농업 관리시설 신축공사(전기),(유)금영전력,91728468,90.42,
R26BK01486186,2026-05-04,대전광역시 시설관리공단,유성천 차집관로 비굴착 보수공사,주식회사 벽두건설,323748200,90.196,
R26BK01491679,2026-05-04,서울특별시 관악구,"2026년 사방시설 보수정비사업(봉천동 산17-3, 조은빌라 뒤)",주식회사 하늘조경,130432380,90.9,
R26BK01490392,2026-05-04,경기도 수원시 장안구,2026년 하수도정비 및 유지관리공사 단가계약(2차)(1권역),영산건설 주식회사,21210270,90.269,
R26BK01489886,2026-05-04,경기도 의왕시,내손동 공용청사(사랑채 경로식당) 증축공사(건축·기계),(주)에이포인트 종합건설,256500130,90.288,
R26BK01492120,2026-05-04,전남광주통합특별시 고흥군,[입찰대행] 금산 상하촌마을 회관 신축사업,(주)구성엔지니어링,321000864,90.289,
R26BK01490441,2026-05-04,경기도 수원시 장안구,2026년 하수도정비 및 유지관리공사 단가계약(2차)(2권역),명성엔지니어링(주),21073470,90.364,
R26BK01487497,2026-05-04,울산광역시 울주군,"온양 대안1리경로당 리모델링 공사(건축, 기계)",주식회사 에스지건설,167123630,90.178,
R26BK01490956,2026-05-04,충청북도 괴산군,괴산동부1마을광장조성공사,보명건설(주),68341900,90.12,
R26BK01492059,2026-05-04,전남광주통합특별시 해남군,북평 용수 농로 정비공사,이한산업개발 주식회사,23820409,90.317,
R26BK01490091,2026-05-04,경상북도 포항시 맑은물사업소,포항시 스마트 하수악취 관리사업,아당건설 주식회사,188141000,90.044,
R26BK01490284,2026-05-04,인천환경공단,2026년도 승기사업소 녹지대 관리공사,효성조경개발 주식회사,156875251,90.417,
R26BK01485093,2026-05-04,충청남도교육청 충청남도서산교육지원청,서산학생수영장 지붕 교체공사,주식회사 온누리건설,515115950,90.434,
R26BK01490735,2026-05-04,강원특별자치도 화천군,2025년 기계화경작로 확포장사업(위라리 348-2번지 일원)교행대기소 설치공사,주식회사 구곡건설,30862097,90.25,
R26BK01492075,2026-05-04,충청남도 서산시,소정천(상류) 하도정비사업,청송조경(주),65856858,90.117,
R26BK01491806,2026-05-04,전남광주통합특별시 장성군,진원면 초동마을 도시계획도로 개설사업,대승토건(주),60488400,90.254,
R26BK01489046,2026-05-04,충청남도 예산군,2026년 봉수산 자연휴양림 숲속야영장 조성사업,주식회사 금석종합건설,186895000,90.79,
R26BK01486504,2026-05-04,전북특별자치도 익산시 상하수도사업단,2026년 우기철 대비 하수도 기계준설공사 단가계약(인화동 1구간),유한회사 한국티엠에스,606577,90.294,
R26BK01488754,2026-05-04,전북특별자치도 남원시,"남원 신계리 마애여래좌상 수목, 석축정비",주식회사 명지,35993000,90.476,
R26BK01492033,2026-05-04,전남광주통합특별시 순천시,2026년 임도 구조개량 사업(덕림임도),(주)마루산림,37698000,90.394,
R26BK01489832,2026-05-04,경기도 구리시,2026년 2차 구리시 가로등 유지보수공사(단가),승보전설(주),20129000,90.276,
R26BK01491361,2026-05-04,충북대학교,건물에너지관리시스템(BEMS) 구축 기계공사,주식회사 에스텍이엔지,272934383,90.219,
R26BK01488913,2026-05-04,경상남도 함안군 상하수도사업소,함안군 집중강우 중점관리구역 추락방지시설 설치 공사(우수),주식회사 디엔건설,92101475,90.843,
R26BK01493222,2026-05-04,국토교통부 대전지방국토관리청 보은국토관리사무소,국도17호선 팔결교(상) 등 2개소 보수공사,주식회사 우현이앤지,657982900,90.349,
R26BK01491995,2026-05-04,강원특별자치도 삼척시,도계 산업전사 기념공원 정비공사,주식회사대명건설,90214190,90.455,
R26BK01489854,2026-05-04,서울특별시 영등포구,양평누리체육공원 야구장 환경개선 공사,세정건업 주식회사,90765200,90.639,
R26BK01483187,2026-05-04,국립공원공단 변산반도국립공원사무소,2026년 변산반도 훼손탐방로 정비공사,호원건설 주식회사,194333900,90.418,
R26BK01488869,2026-05-04,고용노동부 중부지방고용노동청 영월출장소,[수의시담]영월출장소 노동기준조사팀 환경개선 공사 견적서 제출 안내,(주)마루,68700000,91.798,
R26BK01489571,2026-05-04,경기도 의왕시,"장난감도서관 오전점 리모델링공사(건축,기계)",(주)디자인멘토앤티,70293680,90.314,
R26BK01488726,2026-05-04,전북특별자치도 남원시,사매면 월평리 재난관리기금사업,삼은건설유한회사,31560967,90.243,
R26BK01472108,2026-05-04,재단법인 경북테크노파크,농업용무인기기술지원센터(증축) 소방공사,주식회사 대운전력,190619326,90.339,
